[2026-05-22 22:40:32] ACTION: save_progress | USER: 1 | DATA: {"POST":{"action":"save_abs_progress","book_id":"580","track_index":"1","progress_seconds":"19"}}
[2026-05-22 22:42:21] ACTION: get_abs_book_data | USER: 1 | DATA: {"GET":{"action":"get_abs_book_data","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933"}}
[2026-05-22 22:42:21] ACTION: get_abs_durations | USER: 1 | DATA: {"GET":{"action":"get_abs_durations","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933"}}
[2026-05-22 22:42:30] ACTION: save_progress | USER: 1 | DATA: {"POST":{"action":"save_abs_progress","book_id":"585","track_index":"3","progress_seconds":"1661"}}
[2026-05-22 22:42:32] ACTION: toggle_favorite | USER: 1 | DATA: {"POST":{"action":"toggle_favorite","book_id":"585"}}
[2026-05-22 22:42:35] ACTION: save_progress | USER: 1 | DATA: {"POST":{"action":"save_abs_progress","book_id":"585","track_index":"3","progress_seconds":"1666"}}
[2026-05-22 22:42:40] ACTION: save_progress | USER: 1 | DATA: {"POST":{"action":"save_abs_progress","book_id":"585","track_index":"3","progress_seconds":"1671"}}
[2026-05-22 22:42:42] ACTION: get_abs_book_data | USER: 1 | DATA: {"GET":{"action":"get_abs_book_data","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933"}}
[2026-05-22 22:42:43] ACTION: get_abs_durations | USER: 1 | DATA: {"GET":{"action":"get_abs_durations","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933"}}
[2026-05-22 22:48:15] ACTION: remove_book_progress | USER: 1 | DATA: {"POST":{"action":"remove_book_progress","book_id":"1355764","type":"text"}}
[2026-05-22 22:48:17] ACTION: remove_book_progress | USER: 1 | DATA: {"POST":{"action":"remove_book_progress","book_id":"1338473","type":"text"}}
[2026-05-22 22:48:19] ACTION: remove_book_progress | USER: 1 | DATA: {"POST":{"action":"remove_book_progress","book_id":"1337458","type":"text"}}
[2026-05-22 22:48:22] ACTION: remove_book_progress | USER: 1 | DATA: {"POST":{"action":"remove_book_progress","book_id":"1359037","type":"text"}}
[2026-05-22 22:48:25] ACTION: remove_book_progress | USER: 1 | DATA: {"POST":{"action":"remove_book_progress","book_id":"1383106","type":"text"}}
[2026-05-22 22:48:28] ACTION: remove_book_progress | USER: 1 | DATA: {"POST":{"action":"remove_book_progress","book_id":"1386623","type":"text"}}
[2026-05-22 22:48:30] ACTION: remove_book_progress | USER: 1 | DATA: {"POST":{"action":"remove_book_progress","book_id":"1324506","type":"text"}}
[2026-05-22 22:48:47] ACTION: get_abs_book_data | USER: 1 | DATA: {"GET":{"action":"get_abs_book_data","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933"}}
[2026-05-22 22:48:47] ACTION: get_abs_durations | USER: 1 | DATA: {"GET":{"action":"get_abs_durations","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933"}}
[2026-05-22 22:48:55] ACTION: save_progress | USER: 1 | DATA: {"POST":{"action":"save_abs_progress","book_id":"585","track_index":"3","progress_seconds":"1675"}}
[2026-05-22 22:49:00] ACTION: save_progress | USER: 1 | DATA: {"POST":{"action":"save_abs_progress","book_id":"585","track_index":"3","progress_seconds":"1680"}}
[2026-05-22 22:52:11] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"585","progress":"1680"}
[2026-05-22 22:52:11] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"580","progress":"19"}
[2026-05-22 22:52:11] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","progress":"93719"}
[2026-05-22 22:52:11] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"e6b3d69a-6de4-4f54-b1fd-0eb9cc43d89a","progress":"62758"}
[2026-05-22 22:52:11] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","progress":"72174"}
[2026-05-22 22:52:11] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"39df1875-2fab-45ee-826a-cf3288afce91","progress":"5699"}
[2026-05-22 22:52:11] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"8ab78ed7-59c3-4534-b10c-605cc05af6d4","progress":"76332"}
[2026-05-22 22:52:12] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"585","progress":"1680"}
[2026-05-22 22:52:12] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"580","progress":"19"}
[2026-05-22 22:52:12] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","progress":"93719"}
[2026-05-22 22:52:12] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"e6b3d69a-6de4-4f54-b1fd-0eb9cc43d89a","progress":"62758"}
[2026-05-22 22:52:12] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","progress":"72174"}
[2026-05-22 22:52:12] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"39df1875-2fab-45ee-826a-cf3288afce91","progress":"5699"}
[2026-05-22 22:52:12] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"8ab78ed7-59c3-4534-b10c-605cc05af6d4","progress":"76332"}
[2026-05-22 22:52:23] ACTION: get_abs_book_data | USER: 1 | DATA: {"GET":{"action":"get_abs_book_data","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933"}}
[2026-05-22 22:52:23] ACTION: get_abs_durations | USER: 1 | DATA: {"GET":{"action":"get_abs_durations","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933"}}
[2026-05-22 22:52:31] ACTION: save_progress | USER: 1 | DATA: {"POST":{"action":"save_abs_progress","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","track_index":"33","progress_seconds":"2429"}}
[2026-05-22 22:52:36] ACTION: save_progress | USER: 1 | DATA: {"POST":{"action":"save_abs_progress","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","track_index":"33","progress_seconds":"2434"}}
[2026-05-22 22:52:41] ACTION: save_progress | USER: 1 | DATA: {"POST":{"action":"save_abs_progress","book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","track_index":"33","progress_seconds":"2439"}}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","progress":"93734"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"585","progress":"1680"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"580","progress":"19"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"e6b3d69a-6de4-4f54-b1fd-0eb9cc43d89a","progress":"62758"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","progress":"72174"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"39df1875-2fab-45ee-826a-cf3288afce91","progress":"5699"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"8ab78ed7-59c3-4534-b10c-605cc05af6d4","progress":"76332"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","progress":"93734"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"585","progress":"1680"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"580","progress":"19"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"e6b3d69a-6de4-4f54-b1fd-0eb9cc43d89a","progress":"62758"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","progress":"72174"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"39df1875-2fab-45ee-826a-cf3288afce91","progress":"5699"}
[2026-05-22 22:52:59] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"8ab78ed7-59c3-4534-b10c-605cc05af6d4","progress":"76332"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","progress":"93734"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","found":true,"title":"Легендарный механик"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"585","progress":"1680"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","found":true,"title":"Легендарный механик"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"580","progress":"19"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","found":true,"title":"Убийцы Драконов"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"e6b3d69a-6de4-4f54-b1fd-0eb9cc43d89a","progress":"62758"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"e6b3d69a-6de4-4f54-b1fd-0eb9cc43d89a","found":true,"title":"Лучший в мире мастер боевых искусств"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","progress":"72174"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","found":true,"title":"Убийцы Драконов"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"39df1875-2fab-45ee-826a-cf3288afce91","progress":"5699"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"39df1875-2fab-45ee-826a-cf3288afce91","found":true,"title":"Теневой раб"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"8ab78ed7-59c3-4534-b10c-605cc05af6d4","progress":"76332"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"8ab78ed7-59c3-4534-b10c-605cc05af6d4","found":true,"title":"Специалист по апгрейду из другого мира"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","progress":"93734"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","found":true,"title":"Легендарный механик"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"585","progress":"1680"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"b6ff4afb-1e6c-4df4-b3b1-435523eb8933","found":true,"title":"Легендарный механик"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"580","progress":"19"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","found":true,"title":"Убийцы Драконов"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"e6b3d69a-6de4-4f54-b1fd-0eb9cc43d89a","progress":"62758"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"e6b3d69a-6de4-4f54-b1fd-0eb9cc43d89a","found":true,"title":"Лучший в мире мастер боевых искусств"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","progress":"72174"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"c250fc30-0a1e-4126-bb8d-1966311cb4ac","found":true,"title":"Убийцы Драконов"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"39df1875-2fab-45ee-826a-cf3288afce91","progress":"5699"}
[2026-05-22 22:56:55] ACTION: continue_cache_lookup | USER: 1 | DATA: {"uuid":"39df1875-2fab-45ee-826a-cf3288afce91","found":true,"title":"Теневой раб"}
[2026-05-22 22:56:55] ACTION: continue_audio_book | USER: 1 | DATA: {"book_id":"8ab78ed7-59c3-4534-b10c-605cc05af6d4","progress":"76332"}
